comment,label
tóm lại là ko có lần sau,NEG
"dao sắc , nhỏ gọn , tiện lợi , dễ mang theo",POS
"shop phục vụ rất tốt , chị chủ rất nhiệt tình",POS
"áo ko dày quá cũng ko mỏng quá , chất liệu ổn , dáng đẹp mỗi tội ống tay hơi to",NEU
"chất vải rất ổn và mịn , giao hàng nhanh , shop tương tác tốt với khách hàng , có cơ hội sẽ tiếp tục ủng hộ shop",POS
áo ở ngoài đẹp hơn trong hình,POS
that vong kinh khung,NEG
xem kĩ trước khi giao cho khách nha shop 1 bên tay áo chưa được may lại,NEU
tạm dùng đc so với giá,NEU
"dù mình là người rất khó tính tuy nhiên shop phục vụ rất tốt , rất chu đáo và uy tín cao",POS
nhưng mà áo tay rộng nhìn k đúng form trong ảnh,NEG
áo len mềm đẹp nhưng ra màu kinh lắm,NEG
bạn phải hoàn cho tớ ít nhất nửa cái áo thay vì 20k mới đúng,NEG
"mì ngon giá flash deal khá hợp lý , đóng hộp gọn gàng",POS
"áo hơi nhỏ so vs ng dưới 40kg , chất lượng sản phẩm tốt , đóng gói sản phẩm chắc chắn , thời gian giao hàng nhanh",NEU
đánh giá 6 * nhé,POS
đóng gói sản phẩm rất đẹp và chắc chắn : tks shop,POS
tại thích mặc ôm,NEU
"hàng y hình nhé , đường may chất liệu nhìn chắc chắn",POS
giao hàng nhanh nhưng chất lượng vải kém quá,NEG
loveyou,POS
"váy hơi rộng quá , ko thich lắm",NEG
giao hàng không đúng size kêu đổi thì khách hàng phải tự ra bưu điện gửi trả,NEG
nhanh gọn uy tín,POS
"giống y chang hình quảng cáo , hài lòng khỏi chê , có điều thiếu mất 2 con vít nhé shop",POS
"chất dc , dáng hơi bé so với size , phần bo cổ tay rộng , so với giá tiền thì cũng ok",NEU
luôn ko làm mình thất vọng,POS
thêm tin tưởng vào shope,POS
áo đẹp mỗi tội fom hơi rộng phải đi sửa lại nếu là nam chắc là vừa,POS
"hang dap , giao hang cung nhien",POS
ưng lắm shop nhé,POS
phí ship sài gòn - hà nội hơi đắt,NEG
"chất đẹp . mặc mát , dễ chịu lắm ạ",POS
"vải mỏng nè , k bo gấu tay áo gấu quần nè , hình in chưa nét lắm nè , so với tần giá thì ổn",NEU
quần đẹp mặc thích,POS
hay,NEU
e đặt 23 cái mà shop giao cho e thiếu 2 cái như trên v mà giá tiền vẫn là giá của 23 cái,NEG
sản phẩm rất đẹp,POS
quần xinh nhưng ngắn và nhỏ so với mình,NEU
k giog hinh,NEG
e cảm ơn shop,POS
"vải hơi giãn quá độ , size nhỏ không phù hợp người cân nặng lớn",NEG
"khi nào shop về lại màu hồng cho mình biết nhé , muốn đặt thêm",POS
shop vui vẻ nhiệt tình và rất dễ thương,POS
"chất lượng sản phẩm rất kém , mới gởi về hư card , đóng gói sản phẩm rất kém , thùng máy tính bị bể",NEG
áo đường may không đc đẹp lắm . nhưng với giá tiền thì chấp nhận được,POS
"vải đẹp , nhưng hàng bị lỗi , phải đi sữa lại , tiếc thật",NEU
sẽ ủng hộ lâu dài,POS
sl đây thì đúng nhưng thiếu 2 vỏ hộp,NEU
quần đẹp lắm nha mn,POS
khá hài lòng với sp,POS
cơ mà vẫn cứ là áo đẹp tuyệt ấy,POS
chất lượng sản phẩm rất kém chất lượng sản phẩm rất kém chất lượng sản phẩm rất kém đóng gói sản phẩm rất kém,NEG
"áo quá mỏng , ngắn , cổ to , không rộng như hình , màu bị lem ra kẻ trắng , không như mong đợi",NEG
chất lượng sản phẩm tuyệt vời shop phục vụ rất tốt rất đáng tiền đóng gói sản phẩm rất đẹp và chắc chắn thời gian giao hàng rất nhanh,POS
"mình có 45kg cao 1m62 vòng ngực 86 mà mặc ngực chật ních , vải hơi cứng",NEG
đã nhận hàng và mặc rất ưng ý,POS
dóng gói sp chua dẹp,NEU
rất thất vọng vì nó ko giống hình chất lượng sản phẩm tạm được,NEG
hàng may gia công tiền nào của nấy,NEG
quần đepn vừa ý nhưng size hoi nhỏ khoảng 50lg mặc vừa,NEG
"hàng đẹp , chất lượng tốt i như hình",POS
quần đẹp vãi dày thích hơp cho mấy bạn chân thon nhỏ vải rất dày,POS
"sản phẩm k rách , hàng như hình",POS
"đây là món khoái khẩu của mình , nên sẽ ủng hộ shop dài dài",POS
"chih chủ nói chuyện vô cùng lịch sự , tư vấn nhiệt tình",POS
"áo rất đẹp , lần đầu đặt shop nhưng rất ưng ý",POS
chất lượng sản phẩm tốt đóng gói sản phẩm chắc chắn đáng đồng tiền đáng đồng tiền,POS
thời gian giao hàng rất nhanh . vải mịn đẹp,POS
mua 5 áo mà 4 chất khác nhau,NEG
phục vụ siêu tốt,POS
chi co mot dau cap sac thoi,NEG
khăn ảnh màu đỏ tươi thành màu đỏ chết . ko đúng màu so với ảnh,NEU
mặc vừa và rất hợp,NEU
hàng hơi khác mô tả,NEG
"quan chat cai dui va mong wa , size cua shop chat hon kich co nguoi mac",NEG
nhưng phần đệm ngực bị xẹp mất form,NEG
chất len siêu đẹp,POS
đẹp lắm shop chất lượng sản phẩm tuyệt vời,POS
còn tặng thêm quà nhỏ xinh,POS
áo rất đẹp lun,POS
tìm hết cái áo cũng k thấy chỗ nào ghi size,NEG
hu,NEU
chất thì ok nhưng màu k giống hình trong hình tươi hơi ở ngoài màu đậm quá nên mặc bị già,NEU
"chất vải rất đẹp , mình lấy size l hơi rộng định đổi nhưng chắc tự de ra tiệm sửa vậy",NEU
tam đuợc đường mày ko đuợc chắc chắn,NEU
gửi nham hình rui .tuy nhiên mac vãn đẹp,POS
hàng chất lượng kém,NEG
giầy đẹp ưng lắm ạ lần sau sẽ ủng hộ shop nhiều,POS
"áo rất mỏng , đóng gói sản phẩm chắc chắn , shop phục vụ tốt",POS
áo y hình nữa,POS
nhắn tin cho shop thì không được trả lời‼,NEG
chất đep,POS
chụp hình hơi dìm 1 xíu nhưng áo mặc khá thoải mái . 65kg vẫn vừa nhé,POS
áo hơi mỏng có hơi bị ra màu ở áo nhưng mắcj lên rất ưng,POS
đồ ok lm tg giao hàng chậm,NEU
đây là cây son mk mua ưng ý nhất từ trk đến h với số tiền bỏ ra,POS
áo đep,POS
xài k thấy hiệu quả gì,NEG
tuyệt vời ông mặt trời,POS
"chất mềm mỏng mịn , rất tốt",POS
áo rách 1 chỗ khá to nhưng chắc do áo mới còn trong bọc nilon nên chắc shop gửi luôn chưa bóc ra ktra nên mới dính lỗi,NEG
đúng kiểu rẻ mà đẹp,POS
mua ở đây 1c mà dùng thành cùi nhất nhà . ko nên mua,NEG
"chất lượng sản phẩm rất kém , áo bẩn",NEG
đóng gói sản phẩm rất đẹp và chắc chắn rất đáng tiền thời gian giao hàng rất nhanh shop phục vụ rất tốt chất lượng sản phẩm tuyệt vời,POS
rất hài lòng về cl sp cũng như thái độ pvu,POS
chất voan đẹp - vừa y luôn - thanks shop chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn shop phục vụ rất tốt rất đáng tiền,POS
e mua hơn 20c bên shop r mà,POS
nếu đã giảm giá thì phải có note tả hình trung thực chứ nhỉ,NEG
"áo đẹp , chủ shop dễ thương ~ <3",POS
3 cái có 1 cái sai size,POS
áo mang rất đẹp và chuẩn dáng người ae nào có mua thì tranh thủ mua để hết hàng nhé,POS
chất vãi đep dày dặn,POS
chất đẹp lắm cảm ơn shop,POS
"hàng đẹp , chất , rat vừa vặn thoải mái",POS
"cũng may là 2 cái màu xanh đều khác màu , lần sau shop chú ý thêm nhé",POS
áo không đúng hình,NEG
đặt 2 cái size s thì shop giao 1 s . 1m thời gian giao hàng nhanh,NEG
tôi có dùng hàng mỹ rồi,NEG
vừa rẻ lại đẹp nữa,POS
chất lượng sản phẩm tuyệt vời nhung nguoi giao lay them 10nghin so voi gia phai tra ka123,POS
vải tốt gia ok tôi hài lòng đóng gói sản phẩm rất đẹp và chắc chắn chất lượng sản phẩm tuyệt vời giá thành hợp lý vải tốt,POS
nhug mak mấy ngón tay hơi dài,NEU
"chất lượng sản phẩm tuyệt vời , nên có thêm ngày sản xuất và hsd",POS
còn được tặng 1 lomo card hình kokie siêu cưng luôn,POS
shop giai sản phẩm k đúng mẫu,NEG
nhé,NEU
đẹp lại rẻ,POS
cám ơn chủ shop rất nhiều ạ,NEU
giá ca hop lý,POS
"hình up một kiểu , giao 1 kiểu",NEG
áo đẹp nhg hơi rộng size s mà phải sửa lại tay áo mới vừa,POS
đóng gói sản phẩm rất đẹp và chắc chắn thời gian giao hàng rất nhanh . gà hơi cay và mặn lần sau ngon mới lấy tiếp ạ,POS
chất lượng sản phẩm tốt đóng gói sản phẩm chắc chắn,POS
"giày đẹp , đế và thân đều trắng như hình",POS
"áo xinh lắm ạ , thank shop nhìu nhé thời gian giao hàng rất nhanh",POS
cảm ơn shop . chắc chắn sẽ quay lại lần nữa,POS
mình oder màu tím giao mình màu xanh,NEG
shop tư vấn hỗ trợ nhiệt tình ^ đóng gói sản phẩm rất đẹp và chắc chắn chất lượng sản phẩm tuyệt vời,POS
thanks shop nhju,POS
đặt số 5 giao số 1,NEG
vai xau ko hut nước,NEG
chắc do mình quen cỡ tiêu chuẩn quốc tê,NEU
"hàng chuẩn hình , mặt nạ ôm sát khá dày dặn nhiều dưỡng chất nhưng mình không thấy rõ mùi trà xanh lắm",POS
"thực sự áo rất là đẹp , chất rất ổn",POS
ngực bé nên mua về không thể mặc được,POS
không phải loại dễ chạy chỉ khi bị móng tay xước quẹt phải,NEU
sản phẩm giống mẫu,NEU
form áo hơi rộng nhưng mặc lên vẫn xinh nha,POS
cám ơn nhé,POS
"chất lượng sản phẩm tuyệt vời , áo đẹp ngoài sức mong đợi , shop phục vụ rất tốt rất đáng tiền",POS
giày thì dây giày bị đứt như thế thì e xỏ vào lỗ kiểu j,NEG
so với giá tiền thì quá là ok luon ý,POS
"mẹ mình k vừa size muốn đổi size lớn hơn chị chủ rất nhiệt tư vấn , có tâm lắm",POS
"đã giảm 20k , bù lại phí vận chuyển , tổng thanh toán 286k , cũng được",POS
"tất cute lắm ấy , đi rất thoải mái nha shop ơi",POS
shop tư vấn side cực chuẩn,POS
"giày lên chân rất đẹp , đóng gói đẹp , móc khóa cũng dễ thương như cô chủ vậy",POS
nhân viên bán hàng tận tình,NEU
nói chung cũng được,POS
màu áo k như hình,NEU
chất lượng sản phẩm tốt thời gian giao hàng tạm được,NEU
"mình đặt 3 ví shop đều giao đúng mẫu , da ví dày và hầu như không có hư hại gì",POS
áo xinh lắm các mẹ ơi,POS
chất lượng hàng ok hơn mong đợi,POS
mà mik hk có đặt đôi giày mà shop lại giao thêm giày,NEG
có điều gói hơi chắc quá,NEG
hàng đẹp tiếc là đt ko chụp dc anh cho shop 1 cái ảnh,POS
chất lượng sản phẩm tuyệt vời chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn đóng gói sản phẩm rất đẹp và chắc chắn rất đáng tiền rất đáng tiền rất đáng tiền,POS
chất lương tạm dc sire to hơn bth,POS
áo siêu đẹp nghen,POS
nhưng rộng wa,NEG
nhắn tin cho shop không có phản hồi shop phục vụ không tốt . nhưng chất lượng sản phẩm tuyệt vời,NEU
ok lắm nên mua,POS
nhắn tin phản ánh shop onl nhưng ko trả lời,NEG
nơ cũng ko giống hình,NEG
chu shope nhiet tinh . goi hang nhanh . gon dep . tuy nhien vai hoi mong . ko co gian nhieu nhu mong doi . nhung hai long chu shop vui ve . nhiet tinh,POS
chất rất chán,NEG
thích mua đồ của shop dã man,POS
đẹp quá trời oi,POS
thiếu áo này chị nhé,NEG
"đã nhắc nhở kĩ càng mà vẫn giao thiếu 2 món mình cần nhất , tuy rằng shop hoàn tiền nhưng giờ mình phải đi mua lại và chịu ship 1 lần nữa có bực ko , đặt 13 món thiếu hết 3 món",NEG
quá rẻ so với giá tiền,POS
rẽ mà chất lượng chất lượng sản phẩm tuyệt vời,POS
mặc lên xinh,POS
chất lượng cực thích,POS
thời gian giao hàng rất nhanh chấtlượngsảnphẩmổno,POS
"áo đẹp quá , đáng tiền , nên mua",POS
bảng này bán đắt hơn ở shop khác,NEG
chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn đóng gói sản phẩm rất đẹp và chắc chắn đóng gói sản phẩm rất đẹp và chắc chắn shop phục vụ rất tốt shop phục vụ rất tốt thời gian giao hàng rất nhanh,POS
váy k giống hình,NEG
"đẹp ạ , còn",NEG
rất đáng tiền vải dày đẹp y như hình,POS
quoai áo màu trắng khôn gió trong ảnh lắm,NEG
"váy lên form rất là đẹp , thướt tha lắm",POS
thời gian giao hàng rất nhanh rất đáng tiền shop phục vụ rất tốt đóng gói sản phẩm rất đẹp và chắc chắn chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn đóng gói sản phẩm rất đẹp và chắc chắn đóng gói sản phẩm rất đẹp và chắc chắn,POS
"có điều , áo hơi nhiều bụi vải 1 tí",NEU
"hàng này hết nên dc chị chủ inbox tư vấn tận tình đổi sang mẫu khác màu đỏ luôn , phải nói là quá ưng ạ",POS
"áo xinh , nhg dưới 50kg mà mặc bị chật : chất lượng sản phẩm tốt thời gian giao hàng nhanh",POS
"shop giao nhầm size nhưng đã đc tư vấn đổi , mới mua của shop lần thứ 2 mà thấy có biểu hiện nghiện",POS
đẹp nhưng mà nghe nhỏ xíu,POS
k nên mua tẹo nào chuột chạy vào tấm keo rồi lại chạy ra dc,NEG
time giao hàng nhanh,NEU
kính đẹp,POS
chất liệu so với giá là ổn,POS
áo hơi mỏng so với mình mua ở ngoài,POS
shop gói hàng rất cẩn thận rất hài lòng ạ shop phục vụ rất tốt,POS
"chất lượng tốt , phù hợp với giá cả",POS
"shop đóng gói đầy đủ hàng , giao nhanh",NEU
không đc đẹp như iron man đỏ,NEU
chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn shop phục vụ rất tốt rất đáng để mua,POS
túi xinh cực kì,POS
sau đó không chuyển đợi quá 3 ngày không thể khiếu nại trên shope đc nữa,NEG
tai nghe hơi nhỏ ( hình thức chứ kg phải âm thanh ) mọi người suy nghĩ kỹ trước khi mua . âm thanh tốt cực êm tai,NEG
"áo đẹp , ấm vừa",POS
vải hơi mỏng mk 44kg mặc size s còn rộng,NEG
mk đặt màu hồng trắng nhưng shop lại giao màu vàng trắng,NEG
vải thun y hình,NEU
shop tư vấn size s tưởng bé mà vẫn thoải mái lắm luôn,NEG
đc cái shop gửi hàng nhanh nhiệt tình nên vẫn cho shop 5 sao,POS
quần hơi to,NEU
"sản phẩm ko như mô tả , hồng sen ko phải hồng cam",NEG
"lỗi may nhìu chỉ thừa , nhăn nhíu lại",NEG
không giống màu,NEG
quả không gọn không như mình tưởng phí tiền,NEU
sản phẩm ok vs giá tiền,NEU
"hàng đẹp như hình , nhưng chất jean hơi mỏng và có mùi khó chịu một chút",NEU
nhưng nhiều chỉ thừa,NEG
"mền giao sai màu đóng gói sản phẩm tốt , chất lượng sản phẩm tạm được",NEU
"đóng gói khá kỹ nhưng khi bóc ra thì hộp đã bị mở bung như thế này rồi , còn không thèm đóng trả lại nguyên trạng trước khi đưa hàng luôn",NEG
tuy là hàng order phải chờ nhưng cũng đág vs thời gian để chờ đợi lắm nhé các bn,POS
sai mẫu,NEG
ko ngửi thử còn sợ nó là tóc thật nửa á,NEU
áo hơi mỏng,NEU
"hàng đúng như mô tả , hàng thireu shop gởi bù ngay , rất uy tính , 5 sao",POS
